channel_id,site_store,region,store_type,urbanization,b2b_b2c
TGPP,60000953,KVTN,Độc lập,Khác,B2B
TGPP,60000959,KVTN,Độc lập,Khác,B2B
TGPP,60000961,KVTN,Độc lập,Khác,B2B
TGPP,60000962,KVTN,Độc lập,Khác,B2B
TGPP,60000964,KVTN,Độc lập,Khác,B2B
TGPP,60000966,KVTN,Độc lập,Khác,B2B
TGPP,60000969,KVTN,Độc lập,Khác,B2B
TGPP,60000971,KVTN,Độc lập,Khác,B2B
TGPP,60000972,KVTN,Độc lập,Khác,B2B
TGPP,60000973,KVTN,Độc lập,Khác,B2B
TGPP,60000974,KVTN,Độc lập,Khác,B2B
TGPP,60000976,KVTN,Độc lập,Khác,B2B
TGPP,60000978,KVTN,Độc lập,Khác,B2B
TGPP,60000980,KVTN,Độc lập,Khác,B2B
TGPP,60000982,KVTN,Độc lập,Khác,B2B
TGPP,60000983,KVTN,Độc lập,Khác,B2B
TGPP,60000985,KVTN,Độc lập,Khác,B2B
TGPP,60000987,KVTN,Độc lập,Khác,B2B
TGPP,60000988,KVTN,Độc lập,Khác,B2B
TGPP,60000989,KVTN,Độc lập,Khác,B2B
TGPP,60000991,KVTN,Độc lập,Khác,B2B
TGPP,60000993,KVTN,Độc lập,Khác,B2B
TGPP,60000995,KVTN,Độc lập,Khác,B2B
TGPP,60000996,KVTN,Độc lập,Khác,B2B
TGPP,60000997,KVTN,Độc lập,Khác,B2B
TGPP,60000998,KVTN,Độc lập,Khác,B2B
TGPP,60000999,KVTN,Độc lập,Khác,B2B
TGPP,60001000,KVTN,Độc lập,Khác,B2B
TGPP,60001003,KVTN,Độc lập,Khác,B2B
TGPP,60001006,KVTN,Độc lập,Khác,B2B
TGPP,60001007,KVTN,Độc lập,Khác,B2B
TGPP,60001008,KVTN,Độc lập,Khác,B2B
TGPP,60001009,KVTN,Độc lập,Khác,B2B
TGPP,60001010,KVTN,Độc lập,Khác,B2B
TGPP,60001011,KVTN,Độc lập,Khác,B2B
TGPP,60001014,KVTN,Độc lập,Khác,B2B
TGPP,60001015,KVTN,Độc lập,Khác,B2B
TGPP,60001016,KVTN,Độc lập,Khác,B2B
TGPP,60001017,KVTN,Độc lập,Khác,B2B
TGPP,60001019,KVTN,Độc lập,Khác,B2B
TGPP,60001020,KVTN,Độc lập,Khác,B2B
TGPP,60001021,KVTN,Độc lập,Khác,B2B
TGPP,60001023,KVTN,Độc lập,Khác,B2B
TGPP,60001024,KVTN,Độc lập,Khác,B2B
TGPP,60001026,KVTN,Độc lập,Khác,B2B
TGPP,60001027,KVTN,Độc lập,Khác,B2B
TGPP,60001028,KVTN,Độc lập,Khác,B2B
TGPP,60001029,KVTN,Độc lập,Khác,B2B
TGPP,60001031,KVTN,Độc lập,Khác,B2B
TGPP,60001032,KVTN,Độc lập,Khác,B2B
TGPP,60001034,KVTN,Độc lập,Khác,B2B
TGPP,60001037,KVTN,Độc lập,Khác,B2B
TGPP,60001039,KVTN,Độc lập,Khác,B2B
TGPP,60001040,KVTN,Độc lập,Khác,B2B
TGPP,60001041,KVTN,Độc lập,Khác,B2B
TGPP,60001042,KVTN,Độc lập,Khác,B2B
TGPP,60001044,KVTN,Độc lập,Khác,B2B
TGPP,60001045,KVTN,Độc lập,Khác,B2B
TGPP,60001050,KVTN,Độc lập,Khác,B2B
TGPP,60001051,KVTN,Độc lập,Khác,B2B
TGPP,60001052,KVTN,Độc lập,Khác,B2B
TGPP,60001055,KVTN,Độc lập,Khác,B2B
TGPP,60001056,KVTN,Độc lập,Khác,B2B
TGPP,60001057,KVTN,Độc lập,Khác,B2B
TGPP,60001059,KVTN,Độc lập,Khác,B2B
TGPP,60001061,KVTN,Độc lập,Khác,B2B
TGPP,60001062,KVTN,Độc lập,Khác,B2B
TGPP,60001063,KVTN,Độc lập,Khác,B2B
TGPP,60001065,KVTN,Độc lập,Khác,B2B
TGPP,60001066,KVTN,Độc lập,Khác,B2B
TGPP,60001070,KVTN,Độc lập,Khác,B2B
TGPP,60001071,KVTN,Độc lập,Khác,B2B
TGPP,60001072,KVTN,Độc lập,Khác,B2B
TGPP,60001075,KVTN,Độc lập,Khác,B2B
TGPP,60001076,KVTN,Độc lập,Khác,B2B
TGPP,60001077,KVTN,Độc lập,Khác,B2B
TGPP,60001078,KVTN,Độc lập,Khác,B2B
TGPP,60001079,KVTN,Độc lập,Khác,B2B
TGPP,60001085,KVTN,Độc lập,Khác,B2B
TGPP,60001087,KVTN,Độc lập,Khác,B2B
TGPP,60001090,KVTN,Độc lập,Khác,B2B
TGPP,60001091,KVTN,Độc lập,Khác,B2B
TGPP,60001095,KVTN,Độc lập,Khác,B2B
TGPP,60001096,KVTN,Độc lập,Khác,B2B
TGPP,60001097,KVTN,Độc lập,Khác,B2B
TGPP,60001098,KVTN,Độc lập,Khác,B2B
TGPP,60001100,KVTN,Độc lập,Khác,B2B
TGPP,60001101,KVTN,Độc lập,Khác,B2B
TGPP,60001102,KVTN,Độc lập,Khác,B2B
TGPP,60001103,KVTN,Độc lập,Khác,B2B
TGPP,60001105,KVTN,Độc lập,Khác,B2B
TGPP,60001106,KVTN,Độc lập,Khác,B2B
TGPP,60001108,KVTN,Độc lập,Khác,B2B
TGPP,60001109,KVTN,Độc lập,Khác,B2B
TGPP,60001112,KVTN,Độc lập,Khác,B2B
TGPP,60001117,KVTN,Độc lập,Khác,B2B
TGPP,60001118,KVTN,Độc lập,Khác,B2B
TGPP,60001119,KVTN,Độc lập,Khác,B2B
TGPP,60001121,KVTN,Độc lập,Khác,B2B
TGPP,60001125,KVTN,Độc lập,Khác,B2B
TGPP,60001127,KVTN,Độc lập,Khác,B2B
TGPP,60001128,KVTN,Độc lập,Khác,B2B
TGPP,60001129,KVTN,Độc lập,Khác,B2B
TGPP,60001130,KVTN,Độc lập,Khác,B2B
TGPP,60001131,KVTN,Độc lập,Khác,B2B
TGPP,60001134,KVTN,Độc lập,Khác,B2B
TGPP,60001135,KVTN,Độc lập,Khác,B2B
TGPP,60001138,KVTN,Độc lập,Khác,B2B
TGPP,60001146,KVTN,Độc lập,Khác,B2B
TGPP,60001147,KVTN,Độc lập,Khác,B2B
TGPP,60001148,KVTN,Độc lập,Khác,B2B
TGPP,60001150,KVTN,Độc lập,Khác,B2B
TGPP,60001151,KVTN,Độc lập,Khác,B2B
TGPP,60001152,KVTN,Độc lập,Khác,B2B
TGPP,60001154,KVTN,Độc lập,Khác,B2B
TGPP,60001169,KVMT,Độc lập,Khác,B2B
TGPP,60001170,KVMT,Độc lập,Khác,B2B
TGPP,60001195,KVMN,Độc lập,Khác,B2B
TGPP,60001198,KVMB,Độc lập,Khác,B2B
TGPP,60001200,KVMB,Độc lập,Khác,B2B
TGPP,60001202,KVMB,Độc lập,Khác,B2B
TGPP,60001204,KVMB,Độc lập,Khác,B2B
TGPP,60001205,KVMB,Độc lập,Khác,B2B
TGPP,60001206,KVMB,Độc lập,Khác,B2B
TGPP,60001209,KVMB,Độc lập,Khác,B2B
TGPP,60001210,KVMB,Độc lập,Khác,B2B
TGPP,60001212,KVMB,Độc lập,Khác,B2B
TGPP,60001213,KVMB,Độc lập,Khác,B2B
TGPP,60001216,KVMB,Độc lập,Khác,B2B
TGPP,60001224,KVMB,Độc lập,Khác,B2B
TGPP,60001225,KVMB,Độc lập,Khác,B2B
TGPP,60001226,KVMB,Độc lập,Khác,B2B
TGPP,60001227,KVMB,Độc lập,Khác,B2B
TGPP,60001230,KVMTR,Độc lập,Khác,B2B
TGPP,60001233,KVMTR,Độc lập,Khác,B2B
TGPP,60001237,KVMTR,Độc lập,Khác,B2B
TGPP,60001238,KVMTR,Độc lập,Khác,B2B
TGPP,60001242,KVMTR,Độc lập,Khác,B2B
TGPP,60001244,KVMTR,Độc lập,Khác,B2B
TGPP,60001245,KVMTR,Độc lập,Khác,B2B
TGPP,60001246,KVMTR,Độc lập,Khác,B2B
TGPP,60001247,KVMTR,Độc lập,Khác,B2B
TGPP,60001249,KVMTR,Độc lập,Khác,B2B
TGPP,60001251,KVMTR,Độc lập,Khác,B2B
TGPP,60001252,KVMTR,Độc lập,Khác,B2B
TGPP,60001253,KVMTR,Độc lập,Khác,B2B
TGPP,60001254,KVMTR,Độc lập,Khác,B2B
TGPP,60001255,KVMTR,Độc lập,Khác,B2B
TGPP,60001259,KVMTR,Độc lập,Khác,B2B
TGPP,60001262,KVMTR,Độc lập,Khác,B2B
TGPP,60001263,KVMTR,Độc lập,Khác,B2B
TGPP,60001266,KVMTR,Độc lập,Khác,B2B
TGPP,60001267,KVMTR,Độc lập,Khác,B2B
TGPP,60001270,KVMTR,Độc lập,Khác,B2B
TGPP,60001271,KVMTR,Độc lập,Khác,B2B
TGPP,60001272,KVMTR,Độc lập,Khác,B2B
TGPP,60001273,KVMTR,Độc lập,Khác,B2B
TGPP,60001274,KVMTR,Độc lập,Khác,B2B
TGPP,60001275,KVMTR,Độc lập,Khác,B2B
TGPP,60001276,KVMTR,Độc lập,Khác,B2B
TGPP,60001281,KVMTR,Độc lập,Khác,B2B
TGPP,60001285,KVMTR,Độc lập,Khác,B2B
TGPP,60001291,KVMTR,Độc lập,Khác,B2B
TGPP,60001296,KVMTR,Độc lập,Khác,B2B
TGPP,60001303,KVMTR,Độc lập,Khác,B2B
TGPP,60001305,KVMTR,Độc lập,Khác,B2B
TGPP,60001306,KVMTR,Độc lập,Khác,B2B
TGPP,60001309,KVMTR,Độc lập,Khác,B2B
TGPP,60001312,KVMTR,Độc lập,Khác,B2B
TGPP,60001313,KVMTR,Độc lập,Khác,B2B
TGPP,60001315,KVMTR,Độc lập,Khác,B2B
TGPP,60001316,KVMTR,Độc lập,Khác,B2B
TGPP,60001318,KVMTR,Độc lập,Khác,B2B
TGPP,60001321,KVMTR,Độc lập,Khác,B2B
TGPP,60001323,KVMTR,Độc lập,Khác,B2B
TGPP,60001324,KVMTR,Độc lập,Khác,B2B
TGPP,60001326,KVMTR,Độc lập,Khác,B2B
TGPP,60001328,KVMTR,Độc lập,Khác,B2B
TGPP,60001330,KVMTR,Độc lập,Khác,B2B
TGPP,60001331,KVMTR,Độc lập,Khác,B2B
TGPP,60001332,KVMTR,Độc lập,Khác,B2B
TGPP,60001340,KVMTR,Độc lập,Khác,B2B
TGPP,60001342,KVMTR,Độc lập,Khác,B2B
TGPP,60001346,KVMTR,Độc lập,Khác,B2B
TGPP,60001353,KVTN,Độc lập,Khác,B2B
TGPP,60001354,KVTN,Độc lập,Khác,B2B
TGPP,60001355,KVTN,Độc lập,Khác,B2B
TGPP,60001359,KVTN,Độc lập,Khác,B2B
TGPP,60001360,KVTN,Độc lập,Khác,B2B
TGPP,60001364,KVTN,Độc lập,Khác,B2B
TGPP,60001365,KVTN,Độc lập,Khác,B2B
TGPP,60001368,KVTN,Độc lập,Khác,B2B
TGPP,60001369,KVTN,Độc lập,Khác,B2B
TGPP,60001374,KVMB,Độc lập,Khác,B2B
TGPP,60001375,KVTN,Độc lập,Khác,B2B
TGPP,60001383,KVTN,Độc lập,Khác,B2B
TGPP,60001384,KVMB,Độc lập,Khác,B2B
TGPP,60001385,KVMB,Độc lập,Khác,B2B
TGPP,60001394,KVTN,Độc lập,Khác,B2B
TGPP,60001395,KVMT,Độc lập,Khác,B2B
TGPP,60001396,KVTN,Độc lập,Khác,B2B
TGPP,60001397,KVMTR,Độc lập,Khác,B2B
TGPP,60001400,KVMN,Độc lập,Khác,B2B
TGPP,60001401,KVMN,Độc lập,Khác,B2B
TGPP,60001403,KVMN,Độc lập,Khác,B2B
TGPP,60001406,KVMN,Độc lập,Khác,B2B
TGPP,60001409,KVMN,Độc lập,Khác,B2B
TGPP,60001415,KVMN,Độc lập,Khác,B2B
TGPP,60001420,KVMTR,Độc lập,Khác,B2B
TGPP,60001421,KVMN,Độc lập,Khác,B2B
TGPP,60001426,KVMTR,Độc lập,Khác,B2B
TGPP,60001429,KVMTR,Độc lập,Khác,B2B
TGPP,60001430,KVMB,Độc lập,Khác,B2B
TGPP,60001431,KVMB,Độc lập,Khác,B2B
TGPP,60001432,KVMB,Độc lập,Khác,B2B
TGPP,60001433,KVMB,Độc lập,Khác,B2B
TGPP,60001434,KVMB,Độc lập,Khác,B2B
TGPP,60001435,KVMB,Độc lập,Khác,B2B
TGPP,60001436,KVMB,Độc lập,Khác,B2B
TGPP,60001438,KVMB,Độc lập,Khác,B2B
TGPP,60001439,KVMB,Độc lập,Khác,B2B
TGPP,60001440,KVMB,Độc lập,Khác,B2B
TGPP,60001441,KVMB,Độc lập,Khác,B2B
TGPP,60001444,KVMB,Độc lập,Khác,B2B
TGPP,60001445,KVMB,Độc lập,Khác,B2B
TGPP,60001448,KVMB,Độc lập,Khác,B2B
TGPP,60001449,KVMB,Độc lập,Khác,B2B
TGPP,60001450,KVMB,Độc lập,Khác,B2B
TGPP,60001456,KVMB,Độc lập,Khác,B2B
TGPP,60001457,KVMB,Độc lập,Khác,B2B
TGPP,60001458,KVMB,Độc lập,Khác,B2B
TGPP,60001461,KVMB,Độc lập,Khác,B2B
TGPP,60001464,KVMB,Độc lập,Khác,B2B
TGPP,60001466,KVMB,Độc lập,Khác,B2B
TGPP,60001467,KVMB,Độc lập,Khác,B2B
TGPP,60001470,KVMB,Độc lập,Khác,B2B
TGPP,60001472,KVMB,Độc lập,Khác,B2B
TGPP,60001473,KVMB,Độc lập,Khác,B2B
TGPP,60001474,KVMB,Độc lập,Khác,B2B
TGPP,60001477,KVMB,Độc lập,Khác,B2B
TGPP,60001478,KVMB,Độc lập,Khác,B2B
TGPP,60001480,KVMB,Độc lập,Khác,B2B
TGPP,60001483,KVMB,Độc lập,Khác,B2B
TGPP,60001488,KVMB,Độc lập,Khác,B2B
TGPP,60001489,KVMB,Độc lập,Khác,B2B
TGPP,60001490,KVMB,Độc lập,Khác,B2B
TGPP,60001492,KVMB,Độc lập,Khác,B2B
TGPP,60001495,KVMB,Độc lập,Khác,B2B
TGPP,60001496,KVMB,Độc lập,Khác,B2B
TGPP,60001500,KVMB,Độc lập,Khác,B2B
TGPP,60001501,KVMB,Độc lập,Khác,B2B
TGPP,60001502,KVMB,Độc lập,Khác,B2B
TGPP,60001504,KVMB,Độc lập,Khác,B2B
TGPP,60001506,KVMB,Độc lập,Khác,B2B
TGPP,60001508,KVMB,Độc lập,Khác,B2B
TGPP,60001509,KVMB,Độc lập,Khác,B2B
TGPP,60001512,KVMB,Độc lập,Khác,B2B
TGPP,60001513,KVMB,Độc lập,Khác,B2B
TGPP,60001514,KVMB,Độc lập,Khác,B2B
TGPP,60001515,KVMB,Độc lập,Khác,B2B
TGPP,60001516,KVMB,Độc lập,Khác,B2B
TGPP,60001517,KVMB,Độc lập,Khác,B2B
TGPP,60001521,KVMB,Độc lập,Khác,B2B
TGPP,60001522,KVMB,Độc lập,Khác,B2B
TGPP,60001523,KVMB,Độc lập,Khác,B2B
TGPP,60001526,KVMB,Độc lập,Khác,B2B
TGPP,60001527,KVMB,Độc lập,Khác,B2B
TGPP,60001528,KVMB,Độc lập,Khác,B2B
TGPP,60001529,KVMB,Độc lập,Khác,B2B
TGPP,60001530,KVMB,Độc lập,Khác,B2B
TGPP,60001532,KVMB,Độc lập,Khác,B2B
TGPP,60001533,KVMB,Độc lập,Khác,B2B
TGPP,60001534,KVMB,Độc lập,Khác,B2B
TGPP,60001535,KVMB,Độc lập,Khác,B2B
TGPP,60001536,KVMB,Độc lập,Khác,B2B
TGPP,60001539,KVMB,Độc lập,Khác,B2B
TGPP,60001540,KVMB,Độc lập,Khác,B2B
TGPP,60001542,KVMB,Độc lập,Khác,B2B
TGPP,60001545,KVMB,Độc lập,Khác,B2B
TGPP,60001547,KVMB,Độc lập,Khác,B2B
TGPP,60001550,KVMB,Độc lập,Khác,B2B
TGPP,60001551,KVMB,Độc lập,Khác,B2B
TGPP,60001553,KVMB,Độc lập,Khác,B2B
TGPP,60001556,KVMB,Độc lập,Khác,B2B
TGPP,60001561,KVMB,Độc lập,Khác,B2B
TGPP,60001562,KVMB,Độc lập,Khác,B2B
TGPP,60001564,KVMB,Độc lập,Khác,B2B
TGPP,60001567,KVMB,Độc lập,Khác,B2B
TGPP,60001570,KVMB,Độc lập,Khác,B2B
TGPP,60001571,KVMB,Độc lập,Khác,B2B
TGPP,60001572,KVMB,Độc lập,Khác,B2B
TGPP,60001573,KVMB,Độc lập,Khác,B2B
TGPP,60001575,KVMB,Độc lập,Khác,B2B
TGPP,60001577,KVMB,Độc lập,Khác,B2B
TGPP,60001578,KVMB,Độc lập,Khác,B2B
TGPP,60001579,KVMB,Độc lập,Khác,B2B
TGPP,60001582,KVMB,Độc lập,Khác,B2B
TGPP,60001583,KVMB,Độc lập,Khác,B2B
TGPP,60001584,KVMB,Độc lập,Khác,B2B
TGPP,60001586,KVMB,Độc lập,Khác,B2B
TGPP,60001587,KVMB,Độc lập,Khác,B2B
TGPP,60001589,KVMB,Độc lập,Khác,B2B
TGPP,60001592,KVMB,Độc lập,Khác,B2B
TGPP,60001593,KVMB,Độc lập,Khác,B2B
TGPP,60001594,KVMB,Độc lập,Khác,B2B
TGPP,60001595,KVMB,Độc lập,Khác,B2B
TGPP,60001596,KVMB,Độc lập,Khác,B2B
TGPP,60001597,KVMB,Độc lập,Khác,B2B
TGPP,60001598,KVMB,Độc lập,Khác,B2B
TGPP,60001601,KVMB,Độc lập,Khác,B2B
TGPP,60001602,KVMB,Độc lập,Khác,B2B
TGPP,60001603,KVMB,Độc lập,Khác,B2B
TGPP,60001607,KVMB,Độc lập,Khác,B2B
TGPP,60001608,KVMB,Độc lập,Khác,B2B
TGPP,60001611,KVMB,Độc lập,Khác,B2B
TGPP,60001612,KVMB,Độc lập,Khác,B2B
TGPP,60001613,KVMB,Độc lập,Khác,B2B
TGPP,60001614,KVMB,Độc lập,Khác,B2B
TGPP,60001615,KVMB,Độc lập,Khác,B2B
TGPP,60001616,KVMB,Độc lập,Khác,B2B
TGPP,60001617,KVMB,Độc lập,Khác,B2B
TGPP,60001619,KVMB,Độc lập,Khác,B2B
TGPP,60001620,KVMB,Độc lập,Khác,B2B
TGPP,60001621,KVMB,Độc lập,Khác,B2B
TGPP,60001623,KVMB,Độc lập,Khác,B2B
TGPP,60001624,KVMB,Độc lập,Khác,B2B
TGPP,60001625,KVMB,Độc lập,Khác,B2B
TGPP,60001626,KVMB,Độc lập,Khác,B2B
TGPP,60001628,KVMB,Độc lập,Khác,B2B
TGPP,60001630,KVMB,Độc lập,Khác,B2B
TGPP,60001631,KVMB,Độc lập,Khác,B2B
TGPP,60001632,KVMB,Độc lập,Khác,B2B
TGPP,60001635,KVMB,Độc lập,Khác,B2B
TGPP,60001637,KVMB,Độc lập,Khác,B2B
TGPP,60001639,KVMB,Độc lập,Khác,B2B
TGPP,60001640,KVMB,Độc lập,Khác,B2B
TGPP,60001641,KVMB,Độc lập,Khác,B2B
TGPP,60001643,KVMB,Độc lập,Khác,B2B
TGPP,60001644,KVMB,Độc lập,Khác,B2B
TGPP,60001645,KVMB,Độc lập,Khác,B2B
TGPP,60001646,KVMB,Độc lập,Khác,B2B
TGPP,60001647,KVMB,Độc lập,Khác,B2B
TGPP,60001648,KVMB,Độc lập,Khác,B2B
TGPP,60001649,KVMB,Độc lập,Khác,B2B
TGPP,60001652,KVMB,Độc lập,Khác,B2B
TGPP,60001656,KVMB,Độc lập,Khác,B2B
TGPP,60001657,KVMB,Độc lập,Khác,B2B
TGPP,60001658,KVMB,Độc lập,Khác,B2B
TGPP,60001660,KVMB,Độc lập,Khác,B2B
TGPP,60001661,KVMB,Độc lập,Khác,B2B
TGPP,60001662,KVMB,Độc lập,Khác,B2B
TGPP,60001663,KVMB,Độc lập,Khác,B2B
TGPP,60001664,KVMB,Độc lập,Khác,B2B
TGPP,60001665,KVMB,Độc lập,Khác,B2B
TGPP,60001667,KVMB,Độc lập,Khác,B2B
TGPP,60001668,KVMB,Độc lập,Khác,B2B
TGPP,60001670,KVMB,Độc lập,Khác,B2B
TGPP,60001671,KVMB,Độc lập,Khác,B2B
TGPP,60001672,KVMB,Độc lập,Khác,B2B
TGPP,60001673,KVMB,Độc lập,Khác,B2B
TGPP,60001674,KVMB,Độc lập,Khác,B2B
TGPP,60001675,KVMB,Độc lập,Khác,B2B
TGPP,60001676,KVMB,Độc lập,Khác,B2B
TGPP,60001680,KVMB,Độc lập,Khác,B2B
TGPP,60001681,KVMB,Độc lập,Khác,B2B
TGPP,60001682,KVMB,Độc lập,Khác,B2B
TGPP,60001683,KVMB,Độc lập,Khác,B2B
TGPP,60001684,KVMB,Độc lập,Khác,B2B
TGPP,60001685,KVMB,Độc lập,Khác,B2B
TGPP,60001686,KVMB,Độc lập,Khác,B2B
TGPP,60001687,KVMB,Độc lập,Khác,B2B
TGPP,60001688,KVMB,Độc lập,Khác,B2B
TGPP,60001689,KVMB,Độc lập,Khác,B2B
TGPP,60001690,KVMB,Độc lập,Khác,B2B
TGPP,60001691,KVMB,Độc lập,Khác,B2B
TGPP,60001697,KVMB,Độc lập,Khác,B2B
TGPP,60001698,KVMB,Độc lập,Khác,B2B
TGPP,60001699,KVMB,Độc lập,Khác,B2B
TGPP,60001700,KVMB,Độc lập,Khác,B2B
TGPP,60001701,KVMB,Độc lập,Khác,B2B
TGPP,60001702,KVMB,Độc lập,Khác,B2B
TGPP,60001705,KVMB,Độc lập,Khác,B2B
TGPP,60001706,KVMB,Độc lập,Khác,B2B
TGPP,60001708,KVMB,Độc lập,Khác,B2B
TGPP,60001711,KVMB,Độc lập,Khác,B2B
TGPP,60001713,KVMB,Độc lập,Khác,B2B
TGPP,60001714,KVMB,Độc lập,Khác,B2B
TGPP,60001715,KVMB,Độc lập,Khác,B2B
TGPP,60001717,KVMB,Độc lập,Khác,B2B
TGPP,60001718,KVMB,Độc lập,Khác,B2B
TGPP,60001719,KVMB,Độc lập,Khác,B2B
TGPP,60001720,KVMB,Độc lập,Khác,B2B
TGPP,60001722,KVMB,Độc lập,Khác,B2B
TGPP,60001723,KVMB,Độc lập,Khác,B2B
TGPP,60001725,KVMB,Độc lập,Khác,B2B
TGPP,60001726,KVMB,Độc lập,Khác,B2B
TGPP,60001727,KVMB,Độc lập,Khác,B2B
TGPP,60001728,KVMB,Độc lập,Khác,B2B
TGPP,60001729,KVMB,Độc lập,Khác,B2B
TGPP,60001731,KVMB,Độc lập,Khác,B2B
TGPP,60001732,KVMB,Độc lập,Khác,B2B
TGPP,60001733,KVMB,Độc lập,Khác,B2B
TGPP,60001734,KVMB,Độc lập,Khác,B2B
TGPP,60001735,KVMB,Độc lập,Khác,B2B
TGPP,60001741,KVMB,Độc lập,Khác,B2B
TGPP,60001742,KVMB,Độc lập,Khác,B2B
TGPP,60001744,KVMB,Độc lập,Khác,B2B
TGPP,60001746,KVMB,Độc lập,Khác,B2B
TGPP,60001747,KVMB,Độc lập,Khác,B2B
TGPP,60001748,KVMB,Độc lập,Khác,B2B
TGPP,60001749,KVMB,Độc lập,Khác,B2B
TGPP,60001750,KVMB,Độc lập,Khác,B2B
TGPP,60001751,KVMB,Độc lập,Khác,B2B
TGPP,60001754,KVMB,Độc lập,Khác,B2B
TGPP,60001757,KVMB,Độc lập,Khác,B2B
TGPP,60001758,KVMB,Độc lập,Khác,B2B
TGPP,60001759,KVMB,Độc lập,Khác,B2B
TGPP,60001760,KVMB,Độc lập,Khác,B2B
TGPP,60001761,KVMB,Độc lập,Khác,B2B
TGPP,60001763,KVMB,Độc lập,Khác,B2B
TGPP,60001766,KVMB,Độc lập,Khác,B2B
TGPP,60001767,KVMB,Độc lập,Khác,B2B
TGPP,60001768,KVMB,Độc lập,Khác,B2B
TGPP,60001770,KVMB,Độc lập,Khác,B2B
TGPP,60001772,KVMB,Độc lập,Khác,B2B
TGPP,60001773,KVMB,Độc lập,Khác,B2B
TGPP,60001774,KVMB,Độc lập,Khác,B2B
TGPP,60001775,KVMB,Độc lập,Khác,B2B
TGPP,60001776,KVMB,Độc lập,Khác,B2B
TGPP,60001777,KVMB,Độc lập,Khác,B2B
TGPP,60001778,KVMB,Độc lập,Khác,B2B
TGPP,60001779,KVMB,Độc lập,Khác,B2B
TGPP,60001780,KVMB,Độc lập,Khác,B2B
TGPP,60001781,KVMB,Độc lập,Khác,B2B
TGPP,60001782,KVMB,Độc lập,Khác,B2B
TGPP,60001791,KVMB,Độc lập,Khác,B2B
TGPP,60001792,KVMB,Độc lập,Khác,B2B
TGPP,60001793,KVMB,Độc lập,Khác,B2B
TGPP,60001797,KVMB,Độc lập,Khác,B2B
TGPP,60001801,KVMB,Độc lập,Khác,B2B
TGPP,60001802,KVMB,Độc lập,Khác,B2B
TGPP,60001805,KVMB,Độc lập,Khác,B2B
TGPP,60001806,KVMB,Độc lập,Khác,B2B
TGPP,60001807,KVMB,Độc lập,Khác,B2B
TGPP,60001808,KVMB,Độc lập,Khác,B2B
TGPP,60001809,KVMB,Độc lập,Khác,B2B
TGPP,60001810,KVMB,Độc lập,Khác,B2B
TGPP,60001811,KVMB,Độc lập,Khác,B2B
TGPP,60001812,KVMB,Độc lập,Khác,B2B
TGPP,60001813,KVMB,Độc lập,Khác,B2B
TGPP,60001814,KVMB,Độc lập,Khác,B2B
TGPP,60001816,KVMB,Độc lập,Khác,B2B
TGPP,60001817,KVMB,Độc lập,Khác,B2B
TGPP,60001818,KVMB,Độc lập,Khác,B2B
TGPP,60001820,KVMB,Độc lập,Khác,B2B
TGPP,60001821,KVMB,Độc lập,Khác,B2B
TGPP,60001822,KVMB,Độc lập,Khác,B2B
TGPP,60001823,KVMB,Độc lập,Khác,B2B
TGPP,60001824,KVMB,Độc lập,Khác,B2B
TGPP,60001827,KVMB,Độc lập,Khác,B2B
TGPP,60001828,KVMB,Độc lập,Khác,B2B
TGPP,60001829,KVMB,Độc lập,Khác,B2B
TGPP,60001831,KVMB,Độc lập,Khác,B2B
TGPP,60001832,KVMB,Độc lập,Khác,B2B
TGPP,60001834,KVMB,Độc lập,Khác,B2B
TGPP,60001836,KVMB,Độc lập,Khác,B2B
TGPP,60001838,KVMB,Độc lập,Khác,B2B
TGPP,60001839,KVMB,Độc lập,Khác,B2B
TGPP,60001841,KVMB,Độc lập,Khác,B2B
TGPP,60001842,KVMB,Độc lập,Khác,B2B
TGPP,60001843,KVMB,Độc lập,Khác,B2B
TGPP,60001845,KVMB,Độc lập,Khác,B2B
TGPP,60001848,KVMB,Độc lập,Khác,B2B
TGPP,60001849,KVMB,Độc lập,Khác,B2B
TGPP,60001850,KVMB,Độc lập,Khác,B2B
TGPP,60001851,KVMB,Độc lập,Khác,B2B
TGPP,60001852,KVMB,Độc lập,Khác,B2B
TGPP,60001853,KVMB,Độc lập,Khác,B2B
TGPP,60001857,KVMB,Độc lập,Khác,B2B
TGPP,60001858,KVMB,Độc lập,Khác,B2B
TGPP,60001859,KVMB,Độc lập,Khác,B2B
TGPP,60001861,KVMB,Độc lập,Khác,B2B
TGPP,60001862,KVMB,Độc lập,Khác,B2B
TGPP,60001863,KVMB,Độc lập,Khác,B2B
TGPP,60001865,KVMB,Độc lập,Khác,B2B
TGPP,60001866,KVMB,Độc lập,Khác,B2B
TGPP,60001868,KVMB,Độc lập,Khác,B2B
TGPP,60001869,KVMB,Độc lập,Khác,B2B
TGPP,60001871,KVMB,Độc lập,Khác,B2B
TGPP,60001873,KVMB,Độc lập,Khác,B2B
TGPP,60001874,KVMB,Độc lập,Khác,B2B
TGPP,60001876,KVMB,Độc lập,Khác,B2B
TGPP,60001877,KVMB,Độc lập,Khác,B2B
TGPP,60001880,KVMB,Độc lập,Khác,B2B
TGPP,60001882,KVMB,Độc lập,Khác,B2B
TGPP,60001884,Trung Quốc,Độc lập,Khác,B2B
