site_store,region,store_type,urbanization,b2b_b2c,region_enc,urbanization_enc,is_b2b_b2c,store_Khác,store_Online,store_Pop - up,store_Siêu thị,store_Store In Store,store_Trong mall,store_Độc lập
60001113,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001114,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001115,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001116,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001122,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001123,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001124,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001133,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001140,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001141,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001142,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001144,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001145,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001155,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001156,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001157,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001197,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001201,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001203,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001207,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001208,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001215,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001217,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001219,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001220,KVMB,Store In Store,Nông thôn,B2B,1,1,0,False,False,False,False,True,False,False
60001221,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001223,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001229,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001231,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001232,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001234,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001235,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001236,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001241,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001248,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001256,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001257,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001264,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001265,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001268,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001269,KVMTR,Độc lập,TT hành chính kinh tế,B2B,4,3,0,False,False,False,False,False,False,True
60001278,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001279,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001286,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001287,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001288,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001289,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001290,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001293,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001297,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001299,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001300,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001301,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001302,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001304,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001307,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001308,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001317,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001319,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001320,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001322,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001333,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001334,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001335,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001337,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001338,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001339,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001344,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001345,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001348,KVTN,Store In Store,Nội thành,B2B,5,2,0,False,False,False,False,True,False,False
60001349,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001350,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001351,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001352,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001356,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001357,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001361,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001362,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001363,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001366,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001367,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001370,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60001381,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60001388,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60001393,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60001425,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001437,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001442,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001443,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001446,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001447,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001468,KVMB,Độc lập,TT hành chính kinh tế,B2B,1,3,0,False,False,False,False,False,False,True
60001469,KVMB,Độc lập,TT hành chính kinh tế,B2B,1,3,0,False,False,False,False,False,False,True
60001471,KVMB,Độc lập,TT hành chính kinh tế,B2B,1,3,0,False,False,False,False,False,False,True
60001475,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001476,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001479,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001481,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001482,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001485,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001486,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001487,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001491,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001493,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001494,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001498,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001499,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001503,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001505,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001507,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001510,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001511,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001518,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001519,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001520,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001524,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001525,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001531,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001537,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001541,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001543,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001544,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001546,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001548,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001549,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001552,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001554,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001555,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001557,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001558,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001559,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001560,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001563,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001565,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001566,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001568,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001569,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001574,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001576,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001580,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001581,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001585,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001588,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001590,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001591,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001599,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001600,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001604,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001606,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001609,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001610,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001618,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001629,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001636,KVMB,Độc lập,TT hành chính kinh tế,B2B,1,3,0,False,False,False,False,False,False,True
60001642,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001650,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001653,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001654,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001655,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001659,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001666,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001669,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001677,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001678,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001679,Khác,Online,Khác,B2C,6,0,1,False,True,False,False,False,False,False
60001692,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001693,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001696,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001703,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001704,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001707,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001709,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001712,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001721,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001724,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001736,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001737,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001738,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001739,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001740,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001743,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001745,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001752,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001753,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001755,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001764,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001771,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001783,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001784,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001786,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001787,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001788,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001789,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001790,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001794,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001795,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001796,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001798,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001800,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001803,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001804,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001819,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001825,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001826,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001830,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001833,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001835,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001837,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001840,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001844,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001846,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001847,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001854,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001855,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001856,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001860,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001864,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001867,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001872,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001875,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001878,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001879,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001881,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001885,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001886,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001889,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001892,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001908,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001916,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001919,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001920,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001971,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001980,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001986,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001996,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002019,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002022,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002061,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60002091,KVMB,Độc lập,TT hành chính kinh tế,B2B,1,3,0,False,False,False,False,False,False,True
60002094,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002097,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002102,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002110,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002186,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002195,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002200,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002207,KVTN,Độc lập,Nội thành,B2B,5,2,0,False,False,False,False,False,False,True
60002237,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002265,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002270,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002280,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002282,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002283,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002301,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002320,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002330,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002426,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002427,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002433,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002455,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60002472,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002474,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002501,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002506,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002510,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002516,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002517,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002518,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002519,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002522,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002524,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002533,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002535,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002547,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002564,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002614,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002640,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002660,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002680,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60002695,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002696,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002700,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002710,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002711,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002714,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002727,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002729,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002736,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002737,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002745,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002767,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002783,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002791,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002792,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002794,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002795,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002810,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60002821,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002823,KVMT,Độc lập,Nông thôn,B2B,3,1,0,False,False,False,False,False,False,True
60002824,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60002825,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002830,KVTN,Độc lập,Nông thôn,B2B,5,1,0,False,False,False,False,False,False,True
60002842,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002850,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
